data,valor
28/11/1984,2814
29/11/1984,2814
30/11/1984,2867
03/12/1984,2867
04/12/1984,2867
05/12/1984,2908
06/12/1984,2908
07/12/1984,2908
10/12/1984,2950
11/12/1984,2950
12/12/1984,2950
13/12/1984,2950
14/12/1984,2993
17/12/1984,2993
18/12/1984,2993
19/12/1984,2993
20/12/1984,3041
21/12/1984,3041
24/12/1984,3041
26/12/1984,3091
27/12/1984,3091
28/12/1984,3168
07/01/1985,3228
08/01/1985,3228
09/01/1985,3228
10/01/1985,3228
11/01/1985,3301
14/01/1985,3301
15/01/1985,3301
16/01/1985,3376
17/01/1985,3376
18/01/1985,3376
21/01/1985,3376
22/01/1985,3441
23/01/1985,3441
24/01/1985,3441
25/01/1985,3441
28/01/1985,3494
29/01/1985,3494
30/01/1985,3494
31/01/1985,3567
01/02/1985,3567
04/02/1985,3567
05/02/1985,3567
06/02/1985,3567
07/02/1985,3638
08/02/1985,3638
11/02/1985,3710
12/02/1985,3710
13/02/1985,3710
14/02/1985,3783
15/02/1985,3783
20/02/1985,3783
21/02/1985,3856
22/02/1985,3856
25/02/1985,3916
26/02/1985,3916
27/02/1985,3916
28/02/1985,3931
01/03/1985,3931
04/03/1985,3931
05/03/1985,3997
06/03/1985,3997
07/03/1985,3997
08/03/1985,3997
11/03/1985,4068
12/03/1985,4068
13/03/1985,4068
14/03/1985,4140
15/03/1985,4140
18/03/1985,4140
19/03/1985,4140
20/03/1985,4180
21/03/1985,4180
22/03/1985,4230
25/03/1985,4270
26/03/1985,4310
27/03/1985,4350
28/03/1985,4380
29/03/1985,4430
01/04/1985,4450
02/04/1985,4480
03/04/1985,4510
08/04/1985,4540
09/04/1985,4560
10/04/1985,4580
11/04/1985,4610
12/04/1985,4630
15/04/1985,4660
16/04/1985,4690
17/04/1985,4710
18/04/1985,4740
19/04/1985,4770
22/04/1985,4790
23/04/1985,4820
24/04/1985,4850
25/04/1985,4870
26/04/1985,4900
29/04/1985,4930
30/04/1985,4960
02/05/1985,4980
03/05/1985,5000
06/05/1985,5030
07/05/1985,5050
08/05/1985,5070
09/05/1985,5090
10/05/1985,5110
13/05/1985,5140
14/05/1985,5160
15/05/1985,5180
16/05/1985,5200
17/05/1985,5220
20/05/1985,5250
21/05/1985,5270
22/05/1985,5290
23/05/1985,5320
24/05/1985,5340
27/05/1985,5370
28/05/1985,5390
29/05/1985,5410
30/05/1985,5430
31/05/1985,5460
03/06/1985,5490
04/06/1985,5510
05/06/1985,5540
06/06/1985,5560
07/06/1985,5560
10/06/1985,5590
11/06/1985,5610
12/06/1985,5640
13/06/1985,5670
14/06/1985,5690
17/06/1985,5720
18/06/1985,5750
19/06/1985,5770
20/06/1985,5800
21/06/1985,5830
24/06/1985,5860
25/06/1985,5880
26/06/1985,5910
27/06/1985,5940
28/06/1985,5960
01/07/1985,5980
02/07/1985,6000
03/07/1985,6020
04/07/1985,6040
05/07/1985,6060
08/07/1985,6080
09/07/1985,6100
10/07/1985,6120
11/07/1985,6140
12/07/1985,6160
15/07/1985,6180
16/07/1985,6200
17/07/1985,6220
18/07/1985,6240
19/07/1985,6260
22/07/1985,6280
23/07/1985,6300
24/07/1985,6320
25/07/1985,6340
26/07/1985,6360
29/07/1985,6380
30/07/1985,6400
31/07/1985,6420
01/08/1985,6440
02/08/1985,6460
05/08/1985,6490
06/08/1985,6510
07/08/1985,6540
08/08/1985,6560
09/08/1985,6580
12/08/1985,6610
13/08/1985,6630
14/08/1985,6650
15/08/1985,6680
16/08/1985,6700
19/08/1985,6730
20/08/1985,6750
21/08/1985,6770
22/08/1985,6800
23/08/1985,6820
26/08/1985,6850
27/08/1985,6870
28/08/1985,6900
29/08/1985,6920
30/08/1985,6950
02/09/1985,6995
03/09/1985,7040
04/09/1985,7090
05/09/1985,7135
06/09/1985,7180
09/09/1985,7230
10/09/1985,7275
11/09/1985,7325
12/09/1985,7370
13/09/1985,7420
16/09/1985,7455
17/09/1985,7490
18/09/1985,7520
19/09/1985,7555
20/09/1985,7590
23/09/1985,7625
24/09/1985,7660
25/09/1985,7690
26/09/1985,7725
27/09/1985,7760
30/09/1985,7785
01/10/1985,7815
02/10/1985,7840
03/10/1985,7870
04/10/1985,7900
07/10/1985,7925
08/10/1985,7955
09/10/1985,7980
10/10/1985,8010
11/10/1985,8040
14/10/1985,8065
15/10/1985,8095
16/10/1985,8130
17/10/1985,8165
18/10/1985,8200
21/10/1985,8235
22/10/1985,8270
23/10/1985,8305
24/10/1985,8340
25/10/1985,8375
28/10/1985,8410
29/10/1985,8445
30/10/1985,8480
31/10/1985,8515
01/11/1985,8550
04/11/1985,8580
05/11/1985,8610
06/11/1985,8640
07/11/1985,8670
08/11/1985,8700
11/11/1985,8730
12/11/1985,8760
13/11/1985,8795
14/11/1985,8825
18/11/1985,8870
19/11/1985,8915
20/11/1985,8960
21/11/1985,9005
22/11/1985,9050
25/11/1985,9100
26/11/1985,9150
27/11/1985,9200
28/11/1985,9255
29/11/1985,9305
02/12/1985,9355
03/12/1985,9405
04/12/1985,9450
05/12/1985,9500
06/12/1985,9550
09/12/1985,9605
10/12/1985,9655
11/12/1985,9705
12/12/1985,9755
13/12/1985,9805
16/12/1985,9865
17/12/1985,9925
18/12/1985,9985
19/12/1985,10050
20/12/1985,10110
23/12/1985,10175
24/12/1985,10240
26/12/1985,10310
27/12/1985,10375
30/12/1985,10440
31/12/1985,10440
02/01/1986,10505
03/01/1986,10575
06/01/1986,10640
07/01/1986,10705
08/01/1986,10775
09/01/1986,10840
10/01/1986,10910
13/01/1986,10980
14/01/1986,11045
15/01/1986,11115
16/01/1986,11190
17/01/1986,11260
20/01/1986,11335
21/01/1986,11415
22/01/1986,11490
23/01/1986,11570
24/01/1986,11650
27/01/1986,11735
28/01/1986,11825
29/01/1986,11915
30/01/1986,12005
31/01/1986,12095
03/02/1986,12195
04/02/1986,12295
05/02/1986,12395
06/02/1986,12500
07/02/1986,12600
12/02/1986,12705
13/02/1986,12810
14/02/1986,12920
17/02/1986,13000
18/02/1986,13080
19/02/1986,13160
20/02/1986,13240
21/02/1986,13320
24/02/1986,13410
25/02/1986,13500
26/02/1986,13590
27/02/1986,13680
03/03/1986,13.77
04/03/1986,13.77
05/03/1986,13.77
06/03/1986,13.77
07/03/1986,13.77
10/03/1986,13.77
11/03/1986,13.77
12/03/1986,13.77
13/03/1986,13.77
14/03/1986,13.77
17/03/1986,13.77
18/03/1986,13.77
19/03/1986,13.77
20/03/1986,13.77
21/03/1986,13.77
24/03/1986,13.77
25/03/1986,13.77
26/03/1986,13.77
31/03/1986,13.77
01/04/1986,13.77
02/04/1986,13.77
03/04/1986,13.77
04/04/1986,13.77
07/04/1986,13.77
08/04/1986,13.77
09/04/1986,13.77
10/04/1986,13.77
11/04/1986,13.77
14/04/1986,13.77
15/04/1986,13.77
16/04/1986,13.77
17/04/1986,13.77
18/04/1986,13.77
22/04/1986,13.77
23/04/1986,13.77
24/04/1986,13.77
25/04/1986,13.77
28/04/1986,13.77
29/04/1986,13.77
30/04/1986,13.77
02/05/1986,13.77
05/05/1986,13.77
06/05/1986,13.77
07/05/1986,13.77
08/05/1986,13.77
09/05/1986,13.77
12/05/1986,13.77
13/05/1986,13.77
14/05/1986,13.77
15/05/1986,13.77
16/05/1986,13.77
19/05/1986,13.77
20/05/1986,13.77
21/05/1986,13.77
22/05/1986,13.77
23/05/1986,13.77
27/05/1986,13.77
28/05/1986,13.77
29/05/1986,13.77
30/05/1986,13.77
02/06/1986,13.77
03/06/1986,13.77
04/06/1986,13.77
05/06/1986,13.77
06/06/1986,13.77
09/06/1986,13.77
10/06/1986,13.77
11/06/1986,13.77
12/06/1986,13.77
13/06/1986,13.77
16/06/1986,13.77
17/06/1986,13.77
18/06/1986,13.77
19/06/1986,13.77
20/06/1986,13.77
23/06/1986,13.77
24/06/1986,13.77
25/06/1986,13.77
26/06/1986,13.77
27/06/1986,13.77
30/06/1986,13.77
01/07/1986,13.77
02/07/1986,13.77
03/07/1986,13.77
04/07/1986,13.77
07/07/1986,13.77
08/07/1986,13.77
09/07/1986,13.77
10/07/1986,13.77
11/07/1986,13.77
14/07/1986,13.77
15/07/1986,13.77
16/07/1986,13.77
17/07/1986,13.77
18/07/1986,13.77
21/07/1986,13.77
22/07/1986,13.77
23/07/1986,13.77
24/07/1986,13.77
25/07/1986,13.77
28/07/1986,13.77
29/07/1986,13.77
30/07/1986,13.77
31/07/1986,13.77
01/08/1986,13.77
04/08/1986,13.77
05/08/1986,13.77
06/08/1986,13.77
07/08/1986,13.77
08/08/1986,13.77
11/08/1986,13.77
12/08/1986,13.77
13/08/1986,13.77
14/08/1986,13.77
15/08/1986,13.77
18/08/1986,13.77
19/08/1986,13.77
20/08/1986,13.77
21/08/1986,13.77
22/08/1986,13.77
25/08/1986,13.77
26/08/1986,13.77
27/08/1986,13.77
28/08/1986,13.77
29/08/1986,13.77
01/09/1986,13.77
02/09/1986,13.77
03/09/1986,13.77
04/09/1986,13.77
05/09/1986,13.77
08/09/1986,13.77
09/09/1986,13.77
10/09/1986,13.77
11/09/1986,13.77
12/09/1986,13.77
15/09/1986,13.77
16/09/1986,13.77
17/09/1986,13.77
18/09/1986,13.77
19/09/1986,13.77
22/09/1986,13.77
23/09/1986,13.77
24/09/1986,13.77
25/09/1986,13.77
26/09/1986,13.77
29/09/1986,13.77
30/09/1986,13.77
01/10/1986,13.77
02/10/1986,13.77
03/10/1986,13.77
06/10/1986,13.77
07/10/1986,13.77
08/10/1986,13.77
09/10/1986,13.77
10/10/1986,13.77
13/10/1986,13.77
14/10/1986,13.77
15/10/1986,13.77
16/10/1986,14.02
17/10/1986,14.02
20/10/1986,14.02
21/10/1986,14.02
22/10/1986,14.02
23/10/1986,14.02
24/10/1986,14.02
27/10/1986,14.02
28/10/1986,14.02
29/10/1986,14.02
30/10/1986,14.02
31/10/1986,14.02
03/11/1986,14.02
04/11/1986,14.02
05/11/1986,14.02
06/11/1986,14.02
07/11/1986,14.02
10/11/1986,14.02
11/11/1986,14.02
12/11/1986,14.02
13/11/1986,14.02
14/11/1986,14.02
17/11/1986,14.02
18/11/1986,14.02
19/11/1986,14.02
20/11/1986,14.02
21/11/1986,14.02
24/11/1986,14.056
25/11/1986,14.072
26/11/1986,14.089
27/11/1986,14.107
28/11/1986,14.125
01/12/1986,14.145
02/12/1986,14.172
03/12/1986,14.208
04/12/1986,14.239
05/12/1986,14.269
08/12/1986,14.3
09/12/1986,14.332
10/12/1986,14.367
11/12/1986,14.402
12/12/1986,14.436
15/12/1986,14.47
16/12/1986,14.504
17/12/1986,14.538
18/12/1986,14.572
19/12/1986,14.607
22/12/1986,14.642
23/12/1986,14.677
24/12/1986,14.713
26/12/1986,14.749
29/12/1986,14.785
30/12/1986,14.821
31/12/1986,14.865
02/01/1987,14.917
05/01/1987,14.962
06/01/1987,15.024
07/01/1987,15.085
08/01/1987,15.146
09/01/1987,15.207
12/01/1987,15.283
13/01/1987,15.359
14/01/1987,15.435
15/01/1987,15.511
16/01/1987,15.59
19/01/1987,15.67
20/01/1987,15.75
21/01/1987,15.831
22/01/1987,15.912
23/01/1987,15.994
26/01/1987,16.085
27/01/1987,16.177
28/01/1987,16.269
29/01/1987,16.362
30/01/1987,16.455
02/02/1987,16.549
03/02/1987,16.676
04/02/1987,16.804
05/02/1987,16.933
06/02/1987,17.063
09/02/1987,17.203
10/02/1987,17.368
11/02/1987,17.542
12/02/1987,17.717
13/02/1987,17.896
16/02/1987,18.078
17/02/1987,18.262
18/02/1987,18.447
19/02/1987,18.635
20/02/1987,18.825
23/02/1987,19.017
24/02/1987,19.211
25/02/1987,19.407
26/02/1987,19.58
27/02/1987,19.697
04/03/1987,19.803
05/03/1987,19.912
06/03/1987,20.022
09/03/1987,20.147
10/03/1987,20.272
11/03/1987,20.399
12/03/1987,20.526
13/03/1987,20.626
16/03/1987,20.709
17/03/1987,20.824
18/03/1987,20.94
19/03/1987,21.055
20/03/1987,21.173
23/03/1987,21.293
24/03/1987,21.414
25/03/1987,21.536
26/03/1987,21.659
27/03/1987,21.783
30/03/1987,21.908
31/03/1987,22.034
01/04/1987,22.16
02/04/1987,22.287
03/04/1987,22.415
06/04/1987,22.543
07/04/1987,22.69
08/04/1987,22.84
09/04/1987,22.991
10/04/1987,23.167
13/04/1987,23.345
14/04/1987,23.522
15/04/1987,23.701
21/04/1987,23.883
22/04/1987,24.069
23/04/1987,24.257
24/04/1987,24.447
27/04/1987,24.638
28/04/1987,24.847
29/04/1987,25.076
30/04/1987,25.307
04/05/1987,27.455
05/05/1987,27.71
06/05/1987,27.969
07/05/1987,28.232
08/05/1987,28.588
11/05/1987,28.938
12/05/1987,29.371
13/05/1987,29.812
14/05/1987,30.262
15/05/1987,30.72
18/05/1987,30.996
19/05/1987,31.278
20/05/1987,31.565
21/05/1987,31.857
22/05/1987,32.155
25/05/1987,32.464
26/05/1987,32.784
27/05/1987,33.127
28/05/1987,33.475
29/05/1987,33.827
01/06/1987,34.186
02/06/1987,34.548
03/06/1987,34.912
04/06/1987,35.279
05/06/1987,35.649
08/06/1987,36.023
09/06/1987,36.401
10/06/1987,36.781
11/06/1987,37.162
12/06/1987,37.542
15/06/1987,37.907
16/06/1987,41.508
17/06/1987,41.674
18/06/1987,41.837
19/06/1987,42
22/06/1987,42.164
23/06/1987,42.328
24/06/1987,42.493
25/06/1987,42.659
26/06/1987,42.825
29/06/1987,42.992
30/06/1987,43.16
01/07/1987,43.328
02/07/1987,43.48
03/07/1987,43.632
06/07/1987,43.785
07/07/1987,43.938
08/07/1987,44.079
09/07/1987,44.211
10/07/1987,44.344
13/07/1987,44.468
14/07/1987,44.584
15/07/1987,44.695
16/07/1987,44.805
17/07/1987,44.908
20/07/1987,45.009
21/07/1987,45.11
22/07/1987,45.2
23/07/1987,45.284
24/07/1987,45.37
27/07/1987,45.456
28/07/1987,45.536
29/07/1987,45.622
30/07/1987,45.703
31/07/1987,45.792
03/08/1987,45.879
04/08/1987,45.966
05/08/1987,46.054
06/08/1987,46.141
07/08/1987,46.229
10/08/1987,46.316
11/08/1987,46.404
12/08/1987,46.493
13/08/1987,46.59
14/08/1987,46.698
17/08/1987,46.814
18/08/1987,46.939
19/08/1987,47.065
20/08/1987,47.191
21/08/1987,47.322
24/08/1987,47.454
25/08/1987,47.586
26/08/1987,47.718
27/08/1987,47.851
28/08/1987,47.984
31/08/1987,48.117
01/09/1987,48.251
02/09/1987,48.385
03/09/1987,48.519
04/09/1987,48.655
08/09/1987,48.79
09/09/1987,48.925
10/09/1987,49.062
11/09/1987,49.198
14/09/1987,49.334
15/09/1987,49.472
16/09/1987,49.609
17/09/1987,49.747
18/09/1987,49.886
21/09/1987,50.024
22/09/1987,50.163
23/09/1987,50.302
24/09/1987,50.442
25/09/1987,50.582
28/09/1987,50.722
29/09/1987,50.875
30/09/1987,51.027
01/10/1987,51.18
02/10/1987,51.333
05/10/1987,51.488
06/10/1987,51.642
07/10/1987,51.811
08/10/1987,51.981
09/10/1987,52.168
13/10/1987,52.355
14/10/1987,52.543
15/10/1987,52.752
16/10/1987,52.962
19/10/1987,53.198
20/10/1987,53.435
21/10/1987,53.673
22/10/1987,53.946
23/10/1987,54.222
26/10/1987,54.499
27/10/1987,54.776
28/10/1987,55.056
29/10/1987,55.336
30/10/1987,55.619
03/11/1987,55.909
04/11/1987,56.202
05/11/1987,56.496
06/11/1987,56.791
09/11/1987,57.089
10/11/1987,57.387
11/11/1987,57.705
12/11/1987,58.026
13/11/1987,58.348
16/11/1987,58.673
17/11/1987,59.009
18/11/1987,59.347
19/11/1987,59.688
20/11/1987,60.03
23/11/1987,60.383
24/11/1987,60.825
25/11/1987,61.27
26/11/1987,61.718
27/11/1987,62.235
30/11/1987,62.755
01/12/1987,63.28
02/12/1987,63.651
03/12/1987,64.024
04/12/1987,64.399
07/12/1987,64.776
08/12/1987,65.155
09/12/1987,65.537
10/12/1987,65.921
11/12/1987,66.307
14/12/1987,66.697
15/12/1987,67.088
16/12/1987,67.481
17/12/1987,67.876
18/12/1987,68.274
21/12/1987,68.674
22/12/1987,69.076
23/12/1987,69.481
24/12/1987,69.888
28/12/1987,70.298
29/12/1987,70.825
30/12/1987,71.356
31/12/1987,71.892
04/01/1988,71.892
05/01/1988,72.431
06/01/1988,72.974
07/01/1988,73.521
08/01/1988,74.073
11/01/1988,74.628
12/01/1988,75.188
13/01/1988,75.752
14/01/1988,76.32
15/01/1988,76.893
18/01/1988,77.47
19/01/1988,78.051
20/01/1988,78.636
21/01/1988,79.226
22/01/1988,79.82
25/01/1988,80.419
26/01/1988,81.054
27/01/1988,81.694
28/01/1988,82.338
29/01/1988,82.988
01/02/1988,83.643
02/02/1988,84.326
03/02/1988,85.016
04/02/1988,85.711
05/02/1988,86.412
08/02/1988,87.118
09/02/1988,87.831
10/02/1988,88.549
11/02/1988,89.274
12/02/1988,90.088
17/02/1988,90.909
18/02/1988,91.738
19/02/1988,92.575
22/02/1988,93.42
23/02/1988,94.32
24/02/1988,95.23
25/02/1988,96.147
26/02/1988,97.074
29/02/1988,98.009
01/03/1988,98.953
02/03/1988,99.79
03/03/1988,100.64
04/03/1988,101.35
07/03/1988,102.05
08/03/1988,102.75
09/03/1988,103.46
10/03/1988,104.17
11/03/1988,104.9
14/03/1988,105.58
15/03/1988,106.27
16/03/1988,106.96
17/03/1988,107.67
18/03/1988,108.37
21/03/1988,109.08
22/03/1988,109.79
23/03/1988,110.51
24/03/1988,111.23
25/03/1988,111.92
28/03/1988,112.6
29/03/1988,113.29
30/03/1988,113.98
04/04/1988,114.97
05/04/1988,115.96
06/04/1988,116.96
07/04/1988,117.98
08/04/1988,119.05
11/04/1988,120.12
12/04/1988,121.21
13/04/1988,122.3
14/04/1988,123.36
15/04/1988,124.53
19/04/1988,125.77
20/04/1988,127.03
21/04/1988,128.31
22/04/1988,129.59
25/04/1988,130.89
26/04/1988,132.33
27/04/1988,133.79
28/04/1988,135.27
29/04/1988,136.75
02/05/1988,137.87
03/05/1988,139.08
04/05/1988,140.29
05/05/1988,141.53
06/05/1988,142.77
09/05/1988,144.03
10/05/1988,145.29
11/05/1988,146.57
12/05/1988,147.85
16/05/1988,149.15
17/05/1988,150.45
18/05/1988,151.77
19/05/1988,153.1
20/05/1988,154.46
23/05/1988,155.84
24/05/1988,157.14
25/05/1988,158.46
26/05/1988,159.78
27/05/1988,160.45
31/05/1988,161.88
01/06/1988,163.13
02/06/1988,164.4
03/06/1988,165.67
06/06/1988,166.95
07/06/1988,168.25
08/06/1988,169.55
09/06/1988,170.87
10/06/1988,172.19
13/06/1988,173.48
14/06/1988,174.82
15/06/1988,176.17
16/06/1988,177.54
17/06/1988,178.94
20/06/1988,180.36
21/06/1988,181.85
22/06/1988,183.35
23/06/1988,184.87
24/06/1988,186.61
27/06/1988,188.38
28/06/1988,190.16
29/06/1988,191.96
30/06/1988,193.66
01/07/1988,195.25
04/07/1988,196.85
05/07/1988,198.48
06/07/1988,200.11
07/07/1988,201.83
08/07/1988,203.53
11/07/1988,205.28
12/07/1988,207.1
13/07/1988,208.92
14/07/1988,210.8
15/07/1988,212.84
18/07/1988,214.99
19/07/1988,217.2
20/07/1988,219.49
21/07/1988,222.2
22/07/1988,224.94
25/07/1988,227.73
26/07/1988,230.68
27/07/1988,233.85
28/07/1988,237.17
29/07/1988,240.53
01/08/1988,242.48
02/08/1988,244.5
03/08/1988,246.53
04/08/1988,248.59
05/08/1988,250.71
08/08/1988,252.86
09/08/1988,255.02
10/08/1988,257.2
11/08/1988,259.39
12/08/1988,261.51
15/08/1988,263.65
16/08/1988,265.81
17/08/1988,267.99
18/08/1988,270.17
19/08/1988,272.38
22/08/1988,274.61
23/08/1988,276.8
24/08/1988,279
25/08/1988,281.23
26/08/1988,283.65
29/08/1988,286.09
30/08/1988,288.55
31/08/1988,291.03
01/09/1988,293.67
02/09/1988,296.32
05/09/1988,299
06/09/1988,301.7
08/09/1988,304.53
09/09/1988,307.38
12/09/1988,310.35
13/09/1988,313.35
14/09/1988,316.37
15/09/1988,319.75
16/09/1988,323.17
19/09/1988,326.62
20/09/1988,330.1
21/09/1988,333.63
22/09/1988,337.19
23/09/1988,340.79
26/09/1988,344.5
27/09/1988,348.28
28/09/1988,352.1
29/09/1988,356.9
30/09/1988,361.17
03/10/1988,365.39
04/10/1988,369.66
05/10/1988,373.98
06/10/1988,378.35
07/10/1988,382.77
11/10/1988,387.24
12/10/1988,391.77
13/10/1988,396.69
14/10/1988,401.68
17/10/1988,407.21
18/10/1988,412.81
19/10/1988,418.49
20/10/1988,424.25
21/10/1988,430.09
24/10/1988,436.01
25/10/1988,442.27
26/10/1988,448.62
27/10/1988,455.02
28/10/1988,461.04
01/11/1988,466.43
02/11/1988,471.88
03/11/1988,477.4
04/11/1988,482.89
07/11/1988,488.44
08/11/1988,494.04
09/11/1988,499.69
10/11/1988,505.41
11/11/1988,511.18
14/11/1988,517.02
16/11/1988,522.86
17/11/1988,528.6
18/11/1988,534.4
21/11/1988,540.28
22/11/1988,546.21
23/11/1988,552.21
24/11/1988,558.27
25/11/1988,564.41
28/11/1988,570.61
29/11/1988,576.87
30/11/1988,585.15
01/12/1988,591.11
02/12/1988,597.14
05/12/1988,603.42
06/12/1988,609.77
07/12/1988,616.24
08/12/1988,622.77
09/12/1988,629.54
12/12/1988,636.37
13/12/1988,643.46
14/12/1988,650.62
15/12/1988,658.08
16/12/1988,665.43
19/12/1988,673.35
20/12/1988,681.57
21/12/1988,691.12
22/12/1988,700.8
23/12/1988,710.63
26/12/1988,720.59
27/12/1988,731.07
28/12/1988,741.71
29/12/1988,752.79
30/12/1988,761.49
02/01/1989,761.49
03/01/1989,770.36
04/01/1989,779.33
05/01/1989,788.41
06/01/1989,797.59
09/01/1989,806.88
10/01/1989,816.28
11/01/1989,825.78
12/01/1989,835.4
13/01/1989,845.13
15/01/1989,854.98
16/01/1989,0.995
17/01/1989,0.995
18/01/1989,0.995
19/01/1989,0.995
20/01/1989,0.995
23/01/1989,0.995
24/01/1989,0.995
25/01/1989,0.995
26/01/1989,0.995
27/01/1989,0.995
30/01/1989,0.995
31/01/1989,0.995
01/02/1989,0.995
02/02/1989,0.995
03/02/1989,0.995
08/02/1989,0.995
09/02/1989,0.995
10/02/1989,0.995
13/02/1989,0.995
14/02/1989,0.995
15/02/1989,0.995
16/02/1989,0.995
17/02/1989,0.995
20/02/1989,0.995
21/02/1989,0.995
22/02/1989,0.995
23/02/1989,0.995
24/02/1989,0.995
27/02/1989,0.995
28/02/1989,0.995
01/03/1989,0.995
02/03/1989,0.995
03/03/1989,0.995
06/03/1989,0.995
07/03/1989,0.995
08/03/1989,0.995
09/03/1989,0.995
10/03/1989,0.995
13/03/1989,0.995
14/03/1989,0.995
15/03/1989,0.995
16/03/1989,0.995
17/03/1989,0.995
20/03/1989,0.995
21/03/1989,0.995
22/03/1989,0.995
27/03/1989,0.995
28/03/1989,0.995
29/03/1989,0.995
30/03/1989,0.995
31/03/1989,0.995
03/04/1989,0.995
04/04/1989,0.995
05/04/1989,0.995
06/04/1989,0.995
07/04/1989,0.995
10/04/1989,0.995
11/04/1989,0.995
12/04/1989,0.995
13/04/1989,0.995
14/04/1989,0.995
18/04/1989,1.027
19/04/1989,1.027
20/04/1989,1.027
21/04/1989,1.027
24/04/1989,1.027
25/04/1989,1.027
26/04/1989,1.027
27/04/1989,1.027
28/04/1989,1.027
02/05/1989,1.027
03/05/1989,1.027
04/05/1989,1.027
05/05/1989,1.048
08/05/1989,1.048
09/05/1989,1.048
10/05/1989,1.048
11/05/1989,1.048
12/05/1989,1.095
15/05/1989,1.095
16/05/1989,1.116
17/05/1989,1.116
18/05/1989,1.116
19/05/1989,1.116
22/05/1989,1.137
23/05/1989,1.137
24/05/1989,1.137
26/05/1989,1.137
29/05/1989,1.148
30/05/1989,1.148
31/05/1989,1.148
01/06/1989,1.164
02/06/1989,1.164
05/06/1989,1.164
06/06/1989,1.211
07/06/1989,1.211
08/06/1989,1.211
09/06/1989,1.247
12/06/1989,1.247
13/06/1989,1.316
14/06/1989,1.316
15/06/1989,1.341
16/06/1989,1.353
19/06/1989,1.366
20/06/1989,1.378
21/06/1989,1.391
22/06/1989,1.404
23/06/1989,1.419
26/06/1989,1.437
27/06/1989,1.455
28/06/1989,1.473
29/06/1989,1.492
30/06/1989,1.512
03/07/1989,1.693
04/07/1989,1.711
05/07/1989,1.73
06/07/1989,1.75
07/07/1989,1.768
10/07/1989,1.788
11/07/1989,1.808
12/07/1989,1.829
13/07/1989,1.851
14/07/1989,1.873
17/07/1989,1.895
18/07/1989,1.918
19/07/1989,1.942
20/07/1989,1.965
21/07/1989,1.989
24/07/1989,2.013
25/07/1989,2.037
26/07/1989,2.066
27/07/1989,2.095
28/07/1989,2.124
31/07/1989,2.156
01/08/1989,2.178
02/08/1989,2.201
03/08/1989,2.224
04/08/1989,2.248
07/08/1989,2.272
08/08/1989,2.296
09/08/1989,2.32
10/08/1989,2.345
11/08/1989,2.37
14/08/1989,2.397
15/08/1989,2.424
16/08/1989,2.451
17/08/1989,2.48
18/08/1989,2.508
21/08/1989,2.537
22/08/1989,2.567
23/08/1989,2.597
24/08/1989,2.627
25/08/1989,2.659
28/08/1989,2.688
29/08/1989,2.717
30/08/1989,2.747
31/08/1989,2.788
01/09/1989,2.824
04/09/1989,2.863
05/09/1989,2.902
06/09/1989,2.941
08/09/1989,2.983
11/09/1989,3.025
12/09/1989,3.068
13/09/1989,3.111
14/09/1989,3.156
15/09/1989,3.203
18/09/1989,3.251
19/09/1989,3.299
20/09/1989,3.349
21/09/1989,3.398
22/09/1989,3.449
25/09/1989,3.51
26/09/1989,3.571
27/09/1989,3.634
28/09/1989,3.704
29/09/1989,3.778
02/10/1989,3.834
03/10/1989,3.89
04/10/1989,3.948
05/10/1989,4.007
06/10/1989,4.067
10/10/1989,4.128
11/10/1989,4.189
12/10/1989,4.252
13/10/1989,4.316
16/10/1989,4.38
17/10/1989,4.443
18/10/1989,4.508
19/10/1989,4.573
20/10/1989,4.64
23/10/1989,4.714
24/10/1989,4.79
25/10/1989,4.867
26/10/1989,4.945
27/10/1989,5.025
30/10/1989,5.113
31/10/1989,5.199
01/11/1989,5.283
03/11/1989,5.368
06/11/1989,5.454
07/11/1989,5.542
08/11/1989,5.632
09/11/1989,5.724
10/11/1989,5.82
13/11/1989,5.919
14/11/1989,6.018
16/11/1989,6.119
17/11/1989,6.224
20/11/1989,6.331
21/11/1989,6.439
22/11/1989,6.549
23/11/1989,6.661
24/11/1989,6.786
27/11/1989,6.912
28/11/1989,7.041
29/11/1989,7.184
30/11/1989,7.331
01/12/1989,7.469
04/12/1989,7.633
05/12/1989,7.776
06/12/1989,7.922
07/12/1989,8.071
08/12/1989,8.224
11/12/1989,8.379
12/12/1989,8.549
13/12/1989,8.739
14/12/1989,8.933
15/12/1989,9.131
18/12/1989,9.334
19/12/1989,9.541
20/12/1989,9.796
21/12/1989,10.084
22/12/1989,10.381
26/12/1989,10.686
27/12/1989,11.001
28/12/1989,11.302
29/12/1989,11.302
02/01/1990,11.524
03/01/1990,11.751
04/01/1990,11.983
05/01/1990,12.209
08/01/1990,12.44
09/01/1990,12.677
10/01/1990,12.917
11/01/1990,13.162
12/01/1990,13.412
15/01/1990,13.666
16/01/1990,13.926
17/01/1990,14.189
18/01/1990,14.458
19/01/1990,14.732
22/01/1990,15.055
23/01/1990,15.384
24/01/1990,15.721
25/01/1990,16.064
26/01/1990,16.429
29/01/1990,16.803
30/01/1990,17.184
31/01/1990,17.643
01/02/1990,18.085
02/02/1990,18.538
05/02/1990,19.002
06/02/1990,19.566
07/02/1990,20.147
08/02/1990,20.744
09/02/1990,21.36
12/02/1990,21.994
